alias_name,alias_sample_id,statement_index,time,location,activity,source_file
Mrs. White,5,3,19:30 PM,Dining Room,Talking about skeet shooting,alias_statement_mrs._white_5.json
Mrs. White,5,4,19:40 PM,Kitchen,Returning to mingle with guests,alias_statement_mrs._white_5.json
Mrs. White,5,5,19:50 PM,Pantry,Talking about skeet shooting,alias_statement_mrs._white_5.json
Mrs. White,5,6,20:00 PM,Kitchen,Opening a safe,alias_statement_mrs._white_5.json
Mrs. White,5,7,20:10 PM,Dining Room,Opening a safe,alias_statement_mrs._white_5.json
Mrs. White,5,8,20:20 PM,Living Room,Opening a safe,alias_statement_mrs._white_5.json
Mrs. White,5,9,20:30 PM,Living Room,Reorganizing books and materials,alias_statement_mrs._white_5.json
Mrs. White,5,10,20:40 PM,Living Room,Polishing household items,alias_statement_mrs._white_5.json
Mrs. White,5,11,20:50 PM,Living Room,Opening a safe,alias_statement_mrs._white_5.json
Mrs. White,5,12,21:00 PM,Bathroom,Complaining about TSA going through their purse,alias_statement_mrs._white_5.json
Mrs. White,5,13,21:10 PM,Living Room,Bringing in the shopping,alias_statement_mrs._white_5.json
Mrs. White,5,14,21:20 PM,Study,Inspecting wine bottles,alias_statement_mrs._white_5.json
Mrs. White,5,15,21:30 PM,Dining Room,Bringing in the shopping,alias_statement_mrs._white_5.json
Mrs. White,5,16,21:40 PM,Study,Inspecting a family heirloom,alias_statement_mrs._white_5.json
Mrs. White,5,17,21:50 PM,Living Room,Opening a safe,alias_statement_mrs._white_5.json
Mrs. White,5,18,22:00 PM,Living Room,Washing up after handling items,alias_statement_mrs._white_5.json
Mrs. White,5,19,22:10 PM,Dining Room,Talking about skeet shooting,alias_statement_mrs._white_5.json
Mrs. White,6,0,19:00 PM,Living Room,Talking about skeet shooting,alias_statement_mrs._white_6.json
Mrs. White,6,1,19:10 PM,Living Room,Complaining about TSA going through their purse,alias_statement_mrs._white_6.json
Mrs. White,6,2,19:20 PM,Dining Room,Talking about skeet shooting,alias_statement_mrs._white_6.json
Mrs. White,6,3,19:30 PM,Living Room,Washing up after handling items,alias_statement_mrs._white_6.json
Mrs. White,6,4,19:40 PM,Living Room,Taking her dog for a walk,alias_statement_mrs._white_6.json
Mrs. White,6,5,19:50 PM,Living Room,Polishing household items,alias_statement_mrs._white_6.json
Mrs. White,6,6,20:00 PM,Study,Polishing household items,alias_statement_mrs._white_6.json
Mrs. White,6,7,20:10 PM,Living Room,Taking her dog for a walk,alias_statement_mrs._white_6.json
Mrs. White,6,8,20:20 PM,Bathroom,Polishing household items,alias_statement_mrs._white_6.json
Mrs. White,6,9,20:30 PM,Living Room,Polishing household items,alias_statement_mrs._white_6.json
Mrs. White,6,10,20:40 PM,Living Room,Inspecting a family heirloom,alias_statement_mrs._white_6.json
Mrs. White,6,11,20:50 PM,Study,Taking her dog for a walk,alias_statement_mrs._white_6.json
Mrs. White,6,12,21:00 PM,Living Room,Inflating balloons,alias_statement_mrs._white_6.json
Mrs. White,6,13,21:10 PM,Living Room,Opening a safe,alias_statement_mrs._white_6.json
Mrs. White,6,14,21:20 PM,Living Room,Opening a safe,alias_statement_mrs._white_6.json
Mrs. White,6,15,21:30 PM,Dining Room,Inflating balloons,alias_statement_mrs._white_6.json
Mrs. White,6,16,21:40 PM,Kitchen,Polishing household items,alias_statement_mrs._white_6.json
Mrs. White,6,17,21:50 PM,Kitchen,Opening a safe,alias_statement_mrs._white_6.json
Mrs. White,6,18,22:00 PM,Pantry,Ripping wippets,alias_statement_mrs._white_6.json
Mrs. White,6,19,22:10 PM,Pantry,Inspecting a family heirloom,alias_statement_mrs._white_6.json
Mrs. White,7,0,19:00 PM,Living Room,Inspecting a family heirloom,alias_statement_mrs._white_7.json
Mrs. White,7,1,19:10 PM,Living Room,Opening a safe,alias_statement_mrs._white_7.json
Mrs. White,7,2,19:20 PM,Study,Washing up after handling items,alias_statement_mrs._white_7.json
Mrs. White,7,3,19:30 PM,Dining Room,Washing up after handling items,alias_statement_mrs._white_7.json
Mrs. White,7,4,19:40 PM,Living Room,Washing up after handling items,alias_statement_mrs._white_7.json
Mrs. White,7,5,19:50 PM,Living Room,Opening a safe,alias_statement_mrs._white_7.json
Mrs. White,7,6,20:00 PM,Bathroom,Washing up after handling items,alias_statement_mrs._white_7.json
Mrs. White,7,7,20:10 PM,Living Room,Polishing household items,alias_statement_mrs._white_7.json
Mrs. White,7,8,20:20 PM,Living Room,Washing up after handling items,alias_statement_mrs._white_7.json
Mrs. White,7,9,20:30 PM,Dining Room,Chatting with guests,alias_statement_mrs._white_7.json
Mrs. White,7,10,20:40 PM,Study,Observing guests from afar,alias_statement_mrs._white_7.json
Mrs. White,7,11,20:50 PM,Living Room,Opening a safe,alias_statement_mrs._white_7.json
Mrs. White,7,12,21:00 PM,Living Room,Returning to mingle with guests,alias_statement_mrs._white_7.json
Mrs. White,7,13,21:10 PM,Bathroom,Chatting with guests,alias_statement_mrs._white_7.json
Mrs. White,7,14,21:20 PM,Living Room,Inspecting a family heirloom,alias_statement_mrs._white_7.json
Mrs. White,7,15,21:30 PM,Bathroom,Serving drinks and chatting with guests,alias_statement_mrs._white_7.json
Mrs. White,7,16,21:40 PM,Living Room,Bragging about their Birkin,alias_statement_mrs._white_7.json
Mrs. White,7,17,21:50 PM,Living Room,Opening a safe,alias_statement_mrs._white_7.json
Mrs. White,7,18,22:00 PM,Living Room,Talking about skeet shooting,alias_statement_mrs._white_7.json
Mrs. White,7,19,22:10 PM,Study,Talking about skeet shooting,alias_statement_mrs._white_7.json
Mrs. White,8,0,19:00 PM,Kitchen,Talking about skeet shooting,alias_statement_mrs._white_8.json
Mrs. White,8,1,19:10 PM,Pantry,Inspecting a family heirloom,alias_statement_mrs._white_8.json
Mrs. White,8,2,19:20 PM,Kitchen,Peeling an orange,alias_statement_mrs._white_8.json
Mrs. White,8,3,19:30 PM,Pantry,Talking about skeet shooting,alias_statement_mrs._white_8.json
Mrs. White,8,4,19:40 PM,Kitchen,Opening a safe,alias_statement_mrs._white_8.json
Mrs. White,8,5,19:50 PM,Pantry,Washing up after handling items,alias_statement_mrs._white_8.json
Mrs. White,8,6,20:00 PM,Kitchen,Rinsing a glass carefully,alias_statement_mrs._white_8.json
Mrs. White,8,7,20:10 PM,Pantry,Peeling an orange,alias_statement_mrs._white_8.json
Mrs. White,8,8,20:20 PM,Kitchen,Talking about skeet shooting,alias_statement_mrs._white_8.json
Mrs. White,8,9,20:30 PM,Pantry,Reading a novel quietly,alias_statement_mrs._white_8.json
Mrs. White,8,10,20:40 PM,Kitchen,Talking about skeet shooting,alias_statement_mrs._white_8.json
Mrs. White,8,11,20:50 PM,Dining Room,Ripping wippets,alias_statement_mrs._white_8.json
Mrs. White,8,12,21:00 PM,Kitchen,Inspecting a family heirloom,alias_statement_mrs._white_8.json
Mrs. White,8,13,21:10 PM,Kitchen,Opening a safe,alias_statement_mrs._white_8.json
Mrs. White,8,14,21:20 PM,Dining Room,Polishing household items,alias_statement_mrs._white_8.json
Mrs. White,8,15,21:30 PM,Kitchen,Washing up after handling items,alias_statement_mrs._white_8.json
Mrs. White,8,16,21:40 PM,Kitchen,Inspecting wine bottles,alias_statement_mrs._white_8.json
Mrs. White,8,17,21:50 PM,Dining Room,Opening a safe,alias_statement_mrs._white_8.json
Mrs. White,8,18,22:00 PM,Kitchen,Serving drinks and chatting with guests,alias_statement_mrs._white_8.json
Mrs. White,8,19,22:10 PM,Pantry,Opening a safe,alias_statement_mrs._white_8.json
Mrs. White,9,0,19:00 PM,Kitchen,Taking her dog for a walk,alias_statement_mrs._white_9.json
Mrs. White,9,1,19:10 PM,Dining Room,Polishing household items,alias_statement_mrs._white_9.json
Mrs. White,9,2,19:20 PM,Dining Room,Inspecting wine bottles,alias_statement_mrs._white_9.json
Mrs. White,9,3,19:30 PM,Kitchen,Washing up after handling items,alias_statement_mrs._white_9.json
Mrs. White,9,4,19:40 PM,Kitchen,Observing guests from afar,alias_statement_mrs._white_9.json
Mrs. White,9,5,19:50 PM,Pantry,Washing up after handling items,alias_statement_mrs._white_9.json
Mrs. White,9,6,20:00 PM,Kitchen,Washing up after handling items,alias_statement_mrs._white_9.json
Mrs. White,9,7,20:10 PM,Kitchen,Opening a safe,alias_statement_mrs._white_9.json
Mrs. White,9,8,20:20 PM,Kitchen,Washing up after handling items,alias_statement_mrs._white_9.json
Mrs. White,9,9,20:30 PM,Pantry,Washing up after handling items,alias_statement_mrs._white_9.json
Mrs. White,9,10,20:40 PM,Kitchen,Inspecting a family heirloom,alias_statement_mrs._white_9.json
Mrs. White,9,11,20:50 PM,Dining Room,Inspecting a family heirloom,alias_statement_mrs._white_9.json
Mrs. White,9,12,21:00 PM,Kitchen,Talking about skeet shooting,alias_statement_mrs._white_9.json
Mrs. White,9,13,21:10 PM,Kitchen,Opening a safe,alias_statement_mrs._white_9.json
Mrs. White,9,14,21:20 PM,Kitchen,Polishing household items,alias_statement_mrs._white_9.json
Mrs. White,9,15,21:30 PM,Dining Room,Opening a safe,alias_statement_mrs._white_9.json
Mrs. White,9,16,21:40 PM,Kitchen,Polishing household items,alias_statement_mrs._white_9.json
Mrs. White,9,17,21:50 PM,Pantry,Talking about skeet shooting,alias_statement_mrs._white_9.json
Mrs. White,9,18,22:00 PM,Kitchen,Inspecting a family heirloom,alias_statement_mrs._white_9.json
Mrs. White,9,19,22:10 PM,Pantry,Opening a safe,alias_statement_mrs._white_9.json
Professor Plum,0,0,19:00 PM,Study,Opening letters,alias_statement_professor_plum_0.json
Professor Plum,0,1,19:10 PM,Living Room,Returning to mingle with guests,alias_statement_professor_plum_0.json
Professor Plum,0,2,19:20 PM,Study,Tampering with drinks,alias_statement_professor_plum_0.json
Professor Plum,0,3,19:30 PM,Dining Room,Returning to mingle with guests,alias_statement_professor_plum_0.json
Professor Plum,0,4,19:40 PM,Dining Room,Whittling a stick,alias_statement_professor_plum_0.json
Professor Plum,0,5,19:50 PM,Study,Returning to mingle with guests,alias_statement_professor_plum_0.json
Professor Plum,0,6,20:00 PM,Study,Peeling an orange,alias_statement_professor_plum_0.json
Professor Plum,0,7,20:10 PM,Study,Peeling an orange,alias_statement_professor_plum_0.json
Professor Plum,0,8,20:20 PM,Study,Whittling a stick,alias_statement_professor_plum_0.json
Professor Plum,0,9,20:30 PM,Study,Returning to mingle with guests,alias_statement_professor_plum_0.json
Professor Plum,0,10,20:40 PM,Study,Looking in drawers,alias_statement_professor_plum_0.json
Professor Plum,0,11,20:50 PM,Study,Opening letters,alias_statement_professor_plum_0.json
Professor Plum,0,12,21:00 PM,Study,Reading a novel quietly,alias_statement_professor_plum_0.json
Professor Plum,0,13,21:10 PM,Study,Returning to mingle with guests,alias_statement_professor_plum_0.json
Professor Plum,0,14,21:20 PM,Study,Peeling an orange,alias_statement_professor_plum_0.json
Professor Plum,0,15,21:30 PM,Study,Complaining about TSA going through their purse,alias_statement_professor_plum_0.json
Professor Plum,0,16,21:40 PM,Study,Returning to mingle with guests,alias_statement_professor_plum_0.json
Professor Plum,0,17,21:50 PM,Dining Room,Peeling an orange,alias_statement_professor_plum_0.json
Professor Plum,0,18,22:00 PM,Study,Peeling an orange,alias_statement_professor_plum_0.json
Professor Plum,0,19,22:10 PM,Living Room,Whittling a stick,alias_statement_professor_plum_0.json
Professor Plum,1,0,19:00 PM,Study,Opening letters,alias_statement_professor_plum_1.json
Professor Plum,1,1,19:10 PM,Dining Room,Whittling a stick,alias_statement_professor_plum_1.json
Professor Plum,1,2,19:20 PM,Dining Room,Opening letters,alias_statement_professor_plum_1.json
Professor Plum,1,3,19:30 PM,Kitchen,Whittling a stick,alias_statement_professor_plum_1.json
Professor Plum,1,4,19:40 PM,Pantry,Opening letters,alias_statement_professor_plum_1.json
Professor Plum,1,5,19:50 PM,Kitchen,Observing guests from afar,alias_statement_professor_plum_1.json
Professor Plum,1,6,20:00 PM,Pantry,Whittling a stick,alias_statement_professor_plum_1.json
Professor Plum,1,7,20:10 PM,Kitchen,Returning to mingle with guests,alias_statement_professor_plum_1.json
Professor Plum,1,8,20:20 PM,Pantry,Whittling a stick,alias_statement_professor_plum_1.json
Professor Plum,1,9,20:30 PM,Kitchen,Talking about skeet shooting,alias_statement_professor_plum_1.json
Professor Plum,1,10,20:40 PM,Pantry,Peeling an orange,alias_statement_professor_plum_1.json
Professor Plum,1,11,20:50 PM,Kitchen,Inflating balloons,alias_statement_professor_plum_1.json
Professor Plum,1,12,21:00 PM,Kitchen,Peeling an orange,alias_statement_professor_plum_1.json
Professor Plum,1,13,21:10 PM,Pantry,Retrieving items from storage,alias_statement_professor_plum_1.json
Professor Plum,1,14,21:20 PM,Pantry,Observing guests from afar,alias_statement_professor_plum_1.json
Professor Plum,1,15,21:30 PM,Kitchen,Whittling a stick,alias_statement_professor_plum_1.json
Professor Plum,1,16,21:40 PM,Dining Room,Whittling a stick,alias_statement_professor_plum_1.json
Professor Plum,1,17,21:50 PM,Kitchen,Reading a novel quietly,alias_statement_professor_plum_1.json
Professor Plum,1,18,22:00 PM,Pantry,Whittling a stick,alias_statement_professor_plum_1.json
Professor Plum,1,19,22:10 PM,Kitchen,Talking about skeet shooting,alias_statement_professor_plum_1.json
Professor Plum,10,0,19:00 PM,Bathroom,Returning to mingle with guests,alias_statement_professor_plum_10.json
Professor Plum,10,1,19:10 PM,Living Room,Peeling an orange,alias_statement_professor_plum_10.json
Professor Plum,10,2,19:20 PM,Bathroom,Peeling an orange,alias_statement_professor_plum_10.json
Professor Plum,10,3,19:30 PM,Living Room,Talking about skeet shooting,alias_statement_professor_plum_10.json
Professor Plum,10,4,19:40 PM,Dining Room,Returning to mingle with guests,alias_statement_professor_plum_10.json
Professor Plum,10,5,19:50 PM,Kitchen,Whittling a stick,alias_statement_professor_plum_10.json
Professor Plum,10,6,20:00 PM,Kitchen,Reading a novel quietly,alias_statement_professor_plum_10.json
Professor Plum,10,7,20:10 PM,Dining Room,Bragging about their Birkin,alias_statement_professor_plum_10.json
Professor Plum,10,8,20:20 PM,Kitchen,Whittling a stick,alias_statement_professor_plum_10.json
Professor Plum,10,9,20:30 PM,Dining Room,Looking in drawers,alias_statement_professor_plum_10.json
Professor Plum,10,10,20:40 PM,Study,Opening letters,alias_statement_professor_plum_10.json
Professor Plum,10,11,20:50 PM,Living Room,Inflating balloons,alias_statement_professor_plum_10.json
Professor Plum,10,12,21:00 PM,Study,Reading a novel quietly,alias_statement_professor_plum_10.json
Professor Plum,10,13,21:10 PM,Study,Peeling an orange,alias_statement_professor_plum_10.json
Professor Plum,10,14,21:20 PM,Study,Whittling a stick,alias_statement_professor_plum_10.json
Professor Plum,10,15,21:30 PM,Study,Opening letters,alias_statement_professor_plum_10.json
Professor Plum,10,16,21:40 PM,Study,Reading a novel quietly,alias_statement_professor_plum_10.json
Professor Plum,10,17,21:50 PM,Study,Opening letters,alias_statement_professor_plum_10.json
Professor Plum,10,18,22:00 PM,Study,Opening letters,alias_statement_professor_plum_10.json
Professor Plum,10,19,22:10 PM,Dining Room,Whittling a stick,alias_statement_professor_plum_10.json
Professor Plum,11,0,19:00 PM,Study,Reading a novel quietly,alias_statement_professor_plum_11.json
Professor Plum,11,1,19:10 PM,Living Room,Returning to mingle with guests,alias_statement_professor_plum_11.json
Professor Plum,11,2,19:20 PM,Bathroom,Opening letters,alias_statement_professor_plum_11.json
Professor Plum,11,3,19:30 PM,Bathroom,Peeling an orange,alias_statement_professor_plum_11.json
Professor Plum,11,4,19:40 PM,Bathroom,Peeling an orange,alias_statement_professor_plum_11.json
Professor Plum,11,5,19:50 PM,Bathroom,Whittling a stick,alias_statement_professor_plum_11.json
Professor Plum,11,6,20:00 PM,Living Room,Rinsing a glass carefully,alias_statement_professor_plum_11.json
Professor Plum,11,7,20:10 PM,Bathroom,Looking in drawers,alias_statement_professor_plum_11.json
Professor Plum,11,8,20:20 PM,Living Room,Whittling a stick,alias_statement_professor_plum_11.json
Professor Plum,11,9,20:30 PM,Study,Peeling an orange,alias_statement_professor_plum_11.json
Professor Plum,11,10,20:40 PM,Dining Room,Peeling an orange,alias_statement_professor_plum_11.json
Professor Plum,11,11,20:50 PM,Kitchen,Whittling a stick,alias_statement_professor_plum_11.json
Professor Plum,11,12,21:00 PM,Kitchen,Reading a novel quietly,alias_statement_professor_plum_11.json
Professor Plum,11,13,21:10 PM,Dining Room,Peeling an orange,alias_statement_professor_plum_11.json
Professor Plum,11,14,21:20 PM,Living Room,Whittling a stick,alias_statement_professor_plum_11.json
Professor Plum,11,15,21:30 PM,Bathroom,Peeling an orange,alias_statement_professor_plum_11.json
Professor Plum,11,16,21:40 PM,Bathroom,Ripping wippets,alias_statement_professor_plum_11.json
Professor Plum,11,17,21:50 PM,Living Room,Returning to mingle with guests,alias_statement_professor_plum_11.json
Professor Plum,11,18,22:00 PM,Bathroom,Returning to mingle with guests,alias_statement_professor_plum_11.json
Professor Plum,11,19,22:10 PM,Living Room,Whittling a stick,alias_statement_professor_plum_11.json
Professor Plum,12,0,19:00 PM,Bathroom,Opening letters,alias_statement_professor_plum_12.json
Professor Plum,12,1,19:10 PM,Living Room,Reading a novel quietly,alias_statement_professor_plum_12.json
Professor Plum,12,2,19:20 PM,Dining Room,Returning to mingle with guests,alias_statement_professor_plum_12.json
Professor Plum,12,3,19:30 PM,Study,Opening letters,alias_statement_professor_plum_12.json
Professor Plum,12,4,19:40 PM,Study,Washing up after handling items,alias_statement_professor_plum_12.json
Professor Plum,12,5,19:50 PM,Study,Bringing in the shopping,alias_statement_professor_plum_12.json
Professor Plum,12,6,20:00 PM,Living Room,Reading a novel quietly,alias_statement_professor_plum_12.json
Professor Plum,12,7,20:10 PM,Study,Whittling a stick,alias_statement_professor_plum_12.json
Professor Plum,12,8,20:20 PM,Study,Peeling an orange,alias_statement_professor_plum_12.json
Professor Plum,12,9,20:30 PM,Study,Reading a novel quietly,alias_statement_professor_plum_12.json
Professor Plum,12,10,20:40 PM,Study,Whittling a stick,alias_statement_professor_plum_12.json
Professor Plum,12,11,20:50 PM,Study,Opening letters,alias_statement_professor_plum_12.json
Professor Plum,12,12,21:00 PM,Study,Peeling an orange,alias_statement_professor_plum_12.json
Professor Plum,12,13,21:10 PM,Study,Peeling an orange,alias_statement_professor_plum_12.json
Professor Plum,12,14,21:20 PM,Study,Returning to mingle with guests,alias_statement_professor_plum_12.json
Professor Plum,12,15,21:30 PM,Study,Returning to mingle with guests,alias_statement_professor_plum_12.json
Professor Plum,12,16,21:40 PM,Living Room,Inflating balloons,alias_statement_professor_plum_12.json
Professor Plum,12,17,21:50 PM,Study,Opening letters,alias_statement_professor_plum_12.json
Professor Plum,12,18,22:00 PM,Living Room,Reading a novel quietly,alias_statement_professor_plum_12.json
Professor Plum,12,19,22:10 PM,Dining Room,Chatting with guests,alias_statement_professor_plum_12.json
Professor Plum,13,0,19:00 PM,Bathroom,Peeling an orange,alias_statement_professor_plum_13.json
Professor Plum,13,1,19:10 PM,Bathroom,Reorganizing books and materials,alias_statement_professor_plum_13.json
Professor Plum,13,2,19:20 PM,Living Room,Returning to mingle with guests,alias_statement_professor_plum_13.json
Professor Plum,13,3,19:30 PM,Living Room,Whittling a stick,alias_statement_professor_plum_13.json
Professor Plum,13,4,19:40 PM,Study,Whittling a stick,alias_statement_professor_plum_13.json
Professor Plum,13,5,19:50 PM,Study,Peeling an orange,alias_statement_professor_plum_13.json
Professor Plum,13,6,20:00 PM,Study,Reading a novel quietly,alias_statement_professor_plum_13.json
Professor Plum,13,7,20:10 PM,Study,Opening a safe,alias_statement_professor_plum_13.json
Professor Plum,13,8,20:20 PM,Study,Reorganizing books and materials,alias_statement_professor_plum_13.json
Professor Plum,13,9,20:30 PM,Study,Opening a safe,alias_statement_professor_plum_13.json
Professor Plum,13,10,20:40 PM,Living Room,Returning to mingle with guests,alias_statement_professor_plum_13.json
Professor Plum,13,11,20:50 PM,Dining Room,Returning to mingle with guests,alias_statement_professor_plum_13.json
Professor Plum,13,12,21:00 PM,Study,Whittling a stick,alias_statement_professor_plum_13.json
Professor Plum,13,13,21:10 PM,Study,Returning to mingle with guests,alias_statement_professor_plum_13.json
Professor Plum,13,14,21:20 PM,Study,Peeling an orange,alias_statement_professor_plum_13.json
Professor Plum,13,15,21:30 PM,Living Room,Whittling a stick,alias_statement_professor_plum_13.json
Professor Plum,13,16,21:40 PM,Bathroom,Peeling an orange,alias_statement_professor_plum_13.json
Professor Plum,13,17,21:50 PM,Bathroom,Whittling a stick,alias_statement_professor_plum_13.json
Professor Plum,13,18,22:00 PM,Bathroom,Returning to mingle with guests,alias_statement_professor_plum_13.json
Professor Plum,13,19,22:10 PM,Bathroom,Inspecting wine bottles,alias_statement_professor_plum_13.json
Professor Plum,14,0,19:00 PM,Study,Returning to mingle with guests,alias_statement_professor_plum_14.json
Professor Plum,14,1,19:10 PM,Dining Room,Whittling a stick,alias_statement_professor_plum_14.json
Professor Plum,14,2,19:20 PM,Dining Room,Opening letters,alias_statement_professor_plum_14.json
Professor Plum,14,3,19:30 PM,Living Room,Inspecting a family heirloom,alias_statement_professor_plum_14.json
Professor Plum,14,4,19:40 PM,Study,Chatting with guests,alias_statement_professor_plum_14.json
Professor Plum,14,5,19:50 PM,Dining Room,Observing guests from afar,alias_statement_professor_plum_14.json
Professor Plum,14,6,20:00 PM,Study,Whittling a stick,alias_statement_professor_plum_14.json
Professor Plum,14,7,20:10 PM,Dining Room,Returning to mingle with guests,alias_statement_professor_plum_14.json
Professor Plum,14,8,20:20 PM,Study,Opening letters,alias_statement_professor_plum_14.json
Professor Plum,14,9,20:30 PM,Study,Tying decorative knots,alias_statement_professor_plum_14.json
Professor Plum,14,10,20:40 PM,Dining Room,Opening letters,alias_statement_professor_plum_14.json
Professor Plum,14,11,20:50 PM,Dining Room,Peeling an orange,alias_statement_professor_plum_14.json
Professor Plum,14,12,21:00 PM,Dining Room,Reading a novel quietly,alias_statement_professor_plum_14.json
Professor Plum,14,13,21:10 PM,Study,Returning to mingle with guests,alias_statement_professor_plum_14.json
Professor Plum,14,14,21:20 PM,Living Room,Whittling a stick,alias_statement_professor_plum_14.json
Professor Plum,14,15,21:30 PM,Bathroom,Returning to mingle with guests,alias_statement_professor_plum_14.json
Professor Plum,14,16,21:40 PM,Living Room,Reading a novel quietly,alias_statement_professor_plum_14.json
Professor Plum,14,17,21:50 PM,Bathroom,Reading a novel quietly,alias_statement_professor_plum_14.json
Professor Plum,14,18,22:00 PM,Bathroom,Peeling an orange,alias_statement_professor_plum_14.json
Professor Plum,14,19,22:10 PM,Bathroom,Complaining about TSA going through their purse,alias_statement_professor_plum_14.json
Professor Plum,15,0,19:00 PM,Study,Whittling a stick,alias_statement_professor_plum_15.json
Professor Plum,15,1,19:10 PM,Study,Reading a novel quietly,alias_statement_professor_plum_15.json
Professor Plum,15,2,19:20 PM,Study,Inspecting wine bottles,alias_statement_professor_plum_15.json
Professor Plum,15,3,19:30 PM,Living Room,Peeling an orange,alias_statement_professor_plum_15.json
Professor Plum,15,4,19:40 PM,Study,Taking her dog for a walk,alias_statement_professor_plum_15.json
Professor Plum,15,5,19:50 PM,Living Room,Opening letters,alias_statement_professor_plum_15.json
Professor Plum,15,6,20:00 PM,Living Room,Peeling an orange,alias_statement_professor_plum_15.json
Professor Plum,15,7,20:10 PM,Study,Reading a novel quietly,alias_statement_professor_plum_15.json
Professor Plum,15,8,20:20 PM,Living Room,Peeling an orange,alias_statement_professor_plum_15.json
Professor Plum,15,9,20:30 PM,Study,Returning to mingle with guests,alias_statement_professor_plum_15.json
Professor Plum,15,10,20:40 PM,Study,Swapping drinks unnoticed,alias_statement_professor_plum_15.json
Professor Plum,15,11,20:50 PM,Living Room,Peeling an orange,alias_statement_professor_plum_15.json
Professor Plum,15,12,21:00 PM,Dining Room,Opening letters,alias_statement_professor_plum_15.json
Professor Plum,15,13,21:10 PM,Dining Room,Reading a novel quietly,alias_statement_professor_plum_15.json
Professor Plum,15,14,21:20 PM,Study,Speaking in a high-pitched voice,alias_statement_professor_plum_15.json
Professor Plum,15,15,21:30 PM,Study,Inspecting wine bottles,alias_statement_professor_plum_15.json
Professor Plum,15,16,21:40 PM,Study,Reading a novel quietly,alias_statement_professor_plum_15.json
Professor Plum,15,17,21:50 PM,Study,Opening letters,alias_statement_professor_plum_15.json
Professor Plum,15,18,22:00 PM,Study,Opening letters,alias_statement_professor_plum_15.json
Professor Plum,15,19,22:10 PM,Study,Tying decorative knots,alias_statement_professor_plum_15.json
Professor Plum,16,0,19:00 PM,Study,Opening letters,alias_statement_professor_plum_16.json
Professor Plum,16,1,19:10 PM,Dining Room,Raising a painting,alias_statement_professor_plum_16.json
Professor Plum,16,2,19:20 PM,Study,Returning to mingle with guests,alias_statement_professor_plum_16.json
Professor Plum,16,3,19:30 PM,Dining Room,Whittling a stick,alias_statement_professor_plum_16.json
Professor Plum,16,4,19:40 PM,Study,Reading a novel quietly,alias_statement_professor_plum_16.json
Professor Plum,16,5,19:50 PM,Study,Peeling an orange,alias_statement_professor_plum_16.json
Professor Plum,16,6,20:00 PM,Study,Reading a novel quietly,alias_statement_professor_plum_16.json
Professor Plum,16,7,20:10 PM,Study,Returning to mingle with guests,alias_statement_professor_plum_16.json
Professor Plum,16,8,20:20 PM,Study,Peeling an orange,alias_statement_professor_plum_16.json
Professor Plum,16,9,20:30 PM,Living Room,Opening letters,alias_statement_professor_plum_16.json
Professor Plum,16,10,20:40 PM,Study,Whittling a stick,alias_statement_professor_plum_16.json
Professor Plum,16,11,20:50 PM,Study,Reading a novel quietly,alias_statement_professor_plum_16.json
Professor Plum,16,12,21:00 PM,Study,Washing up after handling items,alias_statement_professor_plum_16.json
Professor Plum,16,13,21:10 PM,Study,Reading a novel quietly,alias_statement_professor_plum_16.json
Professor Plum,16,14,21:20 PM,Dining Room,Peeling an orange,alias_statement_professor_plum_16.json
Professor Plum,16,15,21:30 PM,Living Room,Washing up after handling items,alias_statement_professor_plum_16.json
Professor Plum,16,16,21:40 PM,Study,Retrieving items from storage,alias_statement_professor_plum_16.json
Professor Plum,16,17,21:50 PM,Dining Room,Peeling an orange,alias_statement_professor_plum_16.json
Professor Plum,16,18,22:00 PM,Study,Opening letters,alias_statement_professor_plum_16.json
Professor Plum,16,19,22:10 PM,Study,Reading a novel quietly,alias_statement_professor_plum_16.json
Professor Plum,17,0,19:00 PM,Bathroom,Whittling a stick,alias_statement_professor_plum_17.json
Professor Plum,17,1,19:10 PM,Bathroom,Whittling a stick,alias_statement_professor_plum_17.json
Professor Plum,17,2,19:20 PM,Bathroom,Retrieving items from storage,alias_statement_professor_plum_17.json
Professor Plum,17,3,19:30 PM,Living Room,Reorganizing books and materials,alias_statement_professor_plum_17.json
Professor Plum,17,4,19:40 PM,Study,Reading a novel quietly,alias_statement_professor_plum_17.json
Professor Plum,17,5,19:50 PM,Study,Reading a novel quietly,alias_statement_professor_plum_17.json
Professor Plum,17,6,20:00 PM,Study,Whittling a stick,alias_statement_professor_plum_17.json
Professor Plum,17,7,20:10 PM,Dining Room,Tampering with drinks,alias_statement_professor_plum_17.json
Professor Plum,17,8,20:20 PM,Kitchen,Reading a novel quietly,alias_statement_professor_plum_17.json
Professor Plum,17,9,20:30 PM,Dining Room,Reading a novel quietly,alias_statement_professor_plum_17.json
Professor Plum,17,10,20:40 PM,Study,Reading a novel quietly,alias_statement_professor_plum_17.json
Professor Plum,17,11,20:50 PM,Study,Reading a novel quietly,alias_statement_professor_plum_17.json
Professor Plum,17,12,21:00 PM,Study,Reading warning labels,alias_statement_professor_plum_17.json
Professor Plum,17,13,21:10 PM,Study,Opening letters,alias_statement_professor_plum_17.json
Professor Plum,17,14,21:20 PM,Study,Opening letters,alias_statement_professor_plum_17.json
